sector,name,url
Rural Development & Panchayati Raj,"Mission for Elimination of Poverty in Municipal Areas (MEPMA), Andhra Pradesh",https://www.apmepma.gov.in/
Rural Development & Panchayati Raj,"Maharashtra State Rural Livelihoods Mission, Maharashtra",https://www.umed.in/
Rural Development & Panchayati Raj,Panchayat Development Plan,https://gpdp.nic.in/
Rural Development & Panchayati Raj,"The Provisions of the Panchayats (Extension to the Scheduled Areas) Act, 1996 (PESA)",https://pesadarpan.gov.in/
Rural Development & Panchayati Raj,Unnat Bharat Abhiyan,https://unnatbharatabhiyan.gov.in/
Rural Development & Panchayati Raj,"Society for Elimination of Rural Poverty (SERP), Telangana",https://www.serp.telangana.gov.in/
Rural Development & Panchayati Raj,District Development Coordination and Monitoring Committees (DISHA),https://disha.gov.in/disha
Rural Development & Panchayati Raj,"Member of Parliament Local Area Development Scheme (MPLADS), Sikkim",
Rural Development & Panchayati Raj,"Ahmedabad District Panchayat, Gujarat",https://ahmedabaddp.gujarat.gov.in/
Rural Development & Panchayati Raj,Panchayat Development Index Portal,https://pdi.gov.in/
Rural Development & Panchayati Raj,"e-Procurement Tender, Andhra Pradesh",https://apeprocurement.gov.in/
Rural Development & Panchayati Raj,"Lohiya Swachh Bihar Abhiyan (LSBA), Bihar",https://lsba.bih.nic.in/
Rural Development & Panchayati Raj,"Watershed Development, Andhra Pradesh",https://iwmp.ap.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Himachal Pradesh",https://pmgsytendershp.gov.in/
Rural Development & Panchayati Raj,"Community Managed Micro Insurance, Andhra Pradesh",https://aaby.ap.gov.in/
Rural Development & Panchayati Raj,"Society for Elimination of Rural Poverty - Human Resource Management System - HRMS, Telangana",https://www.serp.telangana.gov.in/HRMSTG
Rural Development & Panchayati Raj,Svamitva Scheme,https://svamitva.nic.in/
Rural Development & Panchayati Raj,"Bihar Gram Swaraj Yojna Society, Panchayati Raj Department, Bihar",
Rural Development & Panchayati Raj,National Panchayat Awards,https://panchayataward.gov.in/
Rural Development & Panchayati Raj,Local Government Directory (LGD),https://lgdirectory.gov.in/
Rural Development & Panchayati Raj,"Mission Bhagiratha, Telangana",https://missionbhagiratha.telangana.gov.in/
Rural Development & Panchayati Raj,Lakhpati Didi,https://lakhpatididi.gov.in/
Rural Development & Panchayati Raj,"Benefit Disbursement Portal (MGNREGA & SSP), Telangana",
Rural Development & Panchayati Raj,"Employment Generation and Marketing Mission (EGMM), Telangana, Andhra Pradesh",https://tsegmm.cgg.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Mizoram",https://pmgsytendersmiz.gov.in/
Rural Development & Panchayati Raj,"The Gandhigram Rural Institute (Deemed to be University), Telangana",https://www.ruraluniv.ac.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Tripura",https://pmgsytenderstrp.gov.in/
Rural Development & Panchayati Raj,Bihar Rural Development Society (BRDS),https://brds.bihar.gov.in/
Rural Development & Panchayati Raj,"State Institute of Public Administration and Rural Development (SIPARD), Tripura",https://sipard.tripura.gov.in/
Rural Development & Panchayati Raj,"Uttarakhand State Rural Livelihoods Mission, Uttarakhand",https://usrlm.uk.gov.in/
Rural Development & Panchayati Raj,"Aasara - Soceity for Elimination of Rural Poverty, Telangana",https://www.aasara.telangana.gov.in/
Rural Development & Panchayati Raj,"Commissionerate of Rural Development and Panchayat Raj (Training), Tamil Nadu",https://crdpr.tn.gov.in/
Rural Development & Panchayati Raj,"Commissionerate of Rural Development, Gujarat",https://ruraldev.gujarat.gov.in/
Rural Development & Panchayati Raj,"Stree Nidhi - Credit Cooperative Federation Ltd., Telangana",https://www.streenidhi.telangana.gov.in/
Rural Development & Panchayati Raj,"Gram Drashan, Haryana",https://gramdarshan.haryana.gov.in/
Rural Development & Panchayati Raj,"Directorate of Town and Country Planning, Assam",https://tcp.assam.gov.in/
Rural Development & Panchayati Raj,"Rural Development Department, Telangana",
Rural Development & Panchayati Raj,"Mahatma Gandhi National Rural Employment Guarantee Scheme, Kerala",
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Sikkim",https://pmgsytendersskm.gov.in/
Rural Development & Panchayati Raj,"Directorate of State Institute of Rural Development, Kohima, Nagaland",https://sird.nagaland.gov.in/
Rural Development & Panchayati Raj,"e-Panchayat Sabha Digital Plateform for Panchayat, Odisha",https://panchayatsabha.odisha.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Punjab",https://pmgsytenderspb.gov.in/
Rural Development & Panchayati Raj,"Varanasi Development Authority, Uttar Pradesh",https://vdavns.com/
Rural Development & Panchayati Raj,"Information Kerala Mission (IKM), Kerala",https://www.ikm.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Kerala",https://pmgsytendersker.gov.in/
Rural Development & Panchayati Raj,Deendayal Antyodaya Yojana-NRLM,https://aajeevika.gov.in/
Rural Development & Panchayati Raj,"Bipin Tripathi Kumaon Institue of Technology, Uttarakhand",https://kecua.ac.in/
Rural Development & Panchayati Raj,"Swachh Bharat Mission - Gramin, Himachal Pradesh",
Rural Development & Panchayati Raj,Vibrant Gram Sabha,https://meetingonline.gov.in/
Rural Development & Panchayati Raj,"Chief Development Office, Dehradun, Uttarakhand",https://cdodoon.gov.in/
Rural Development & Panchayati Raj,"Society for Social Audit, Accountability and Transparency (SSAAT), Telangana",https://www.socialaudit.telangana.gov.in/
Rural Development & Panchayati Raj,"Punjab Municipal Infrastructure Development Company (PMIDC), Punjab",https://pmidc.punjab.gov.in/
Rural Development & Panchayati Raj,"Deendayal Upadhyaya State Institute of Rural Development, Lucknow, Uttar Pradesh",https://www.sirdup.in/
Rural Development & Panchayati Raj,"Society for Elimination of Rural Poverty - Inclusive Development for Person with Disabilities, Telangana",https://ikppwd.telangana.gov.in/
Rural Development & Panchayati Raj,"The Mahatma Gandhi National Rural Employment Guarantee Scheme, Telangana",https://www.nrega.telangana.gov.in/
Rural Development & Panchayati Raj,Mission Amrit Sarovar,https://amritsarovar.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Arunachal Pradesh",https://pmgsytendersarn.gov.in/
Rural Development & Panchayati Raj,"Uttarakhand Urban Sector Development Agency (UUSDA), Uttarakhand",https://www.uusdip.org/
Rural Development & Panchayati Raj,"Directorate of Town Panchayats, Tamil Nadu",https://www.tn.gov.in/dtp
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Uttarakhand",https://pmgsytendersuk.gov.in/
Rural Development & Panchayati Raj,"National Rural Employment Guarantee Act, Mizoram",
Rural Development & Panchayati Raj,"Meghalaya State Rural Livelihoods Society, Meghalaya",https://msrls.nic.in/
Rural Development & Panchayati Raj,GRameen Internal audit Portal (GRIP),https://grip.gov.in/
Rural Development & Panchayati Raj,"Andhra Pradesh Capital Region Development Authority (APCRDA), Vijayawada",https://crda.ap.gov.in/
Rural Development & Panchayati Raj,"Mission Basundhara, Assam",https://basundhara.assam.gov.in/
Rural Development & Panchayati Raj,Gram Manchitra,https://grammanchitra.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Maharashtra",https://pmgsytendersmah.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Nagaland",https://pmgsytendersngl.gov.in/
Rural Development & Panchayati Raj,AuditOnline,https://auditonline.gov.in/
Rural Development & Panchayati Raj,"District Rural Development Agency (DRDA), Hamirpur, Himachal Pradesh",https://drdahamirpurhp.nic.in/
Rural Development & Panchayati Raj,"Institute of Rural Management Anand (IRMA), Gujarat",https://www.irma.ac.in/
Rural Development & Panchayati Raj,"Odisha Rural Development and Marketing Society (ORDMS), Odisha",
Rural Development & Panchayati Raj,"Adarsh Gram Yojana, Haryana",https://harspagy.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Assam",https://pmgsytendersasm.gov.in/
Rural Development & Panchayati Raj,"Software for Assessment of Disabled for Access Rehabilitation and Empowerment (SADAREM), Telangana",https://sadarem.telangana.gov.in/
Rural Development & Panchayati Raj,"State Institute of Rural Development, Kerala",
Rural Development & Panchayati Raj,National Social Assistance Programme (NSAP),https://nsap.nic.in/
Rural Development & Panchayati Raj,North Eastern Regional Centre of National Institute,https://www.nirdnerc.nic.in/
Rural Development & Panchayati Raj,Bank of Ideas and Innovations,https://ideas.msme.gov.in/
Rural Development & Panchayati Raj,"Haryana Institute of Rural Development (HIRD), Nilokheri, Haryana",https://www.hirdnilokheri.com/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Tamilnadu",https://pmgsytenderstn.gov.in/
Rural Development & Panchayati Raj,"Swachh Bharat Mission (Gramin), Madhya Pradesh",
Rural Development & Panchayati Raj,Training Management Portal,https://trainingonline.gov.in/
Rural Development & Panchayati Raj,"Rural Bazaar, Ministry of Panchayati Raj",https://ruralbazaar.gov.in/
Rural Development & Panchayati Raj,"Directorate of Survey and Land Records, Kerala",https://dslr.kerala.gov.in/
Rural Development & Panchayati Raj,"Directorate of Settlement & Land Records, Goa",https://dslr.goa.gov.in/
Rural Development & Panchayati Raj,"Garhwal Division, Uttarakhand",https://garhwal.uk.gov.in/
Rural Development & Panchayati Raj,Assam State Rural Livelihood Mission (ASRLM),https://asrlms.assam.gov.in/
Rural Development & Panchayati Raj,"Mission Bhagiratha Department, Telangana",https://rwss.telangana.gov.in/
Rural Development & Panchayati Raj,"Reorganisation, Andhra Pradesh",https://reorganisation.ap.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Bihar",https://pmgsytendersbih.gov.in/
Rural Development & Panchayati Raj,"Hand Pump Management System, Prayagraj, Uttar Pradesh",
Rural Development & Panchayati Raj,"Evaluation Department, Rajasthan",https://evaluation.rajasthan.gov.in/
Rural Development & Panchayati Raj,"YSR Pension Kanuka , Andhra Pradesh",https://sspensions.ap.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Jammu and Kashmir",https://pmgsytendersjk.gov.in/
Rural Development & Panchayati Raj,Jal Shakti Abhiyan,https://jsactr.mowr.gov.in/
Rural Development & Panchayati Raj,Saansad Adarsh Gram Yojana (SAANJHI),https://saanjhi.gov.in/
Rural Development & Panchayati Raj,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Manipur",https://pmgsytendersman.gov.in/
"Science, Technology & Research",National Centre for Polar and Ocean Research (NCPOR),https://ncpor.res.in/
"Science, Technology & Research",Gujarat Biotechnology University,https://gbu.edu.in/
"Science, Technology & Research","Dr. Marri Channa Reddy Human Resource Development Institute of Telangana, Andhra Pradesh",https://www.mcrhrdi.gov.in/
"Science, Technology & Research",Wadia Institute of Himalayan Geology,https://www.wihg.res.in/
"Science, Technology & Research","National Institute of Science Education and Research, Bhubaneswar",https://www.niser.ac.in/
"Science, Technology & Research",Centre for DNA Fingerprinting and Diagnostics,https://www.cdfd.org.in/
"Science, Technology & Research",National Institute of Science Communication and Policy Research,https://niscpr.res.in/
"Science, Technology & Research",Institute of Life Sciences,https://www.ils.res.in/
"Science, Technology & Research",Indian Institute of Petroleum (IIP),https://www.iip.res.in/en
"Science, Technology & Research",National Innovation Foundation (NIF),https://nif.org.in/
"Science, Technology & Research","Madhya Pradesh Council of Science and Technology (MPCOST), Bhopal, Madhya Pradesh.",https://mpcost.gov.in/
"Science, Technology & Research",Directorate of Maize Research (DMR),
"Science, Technology & Research","Meteorological Centre, Goa",https://mausam.imd.gov.in/goa
"Science, Technology & Research",NIScPR Online Periodicals Repository,https://nopr.niscpr.res.in/
"Science, Technology & Research","State Council for Technical Education & Vocational Training (SCTE&VT), Odisha",https://sctevtodisha.nic.in/
"Science, Technology & Research",Jawaharlal Institute of Postgraduate Medical Education and Research (JIPMER),https://jipmer.edu.in/
"Science, Technology & Research","Institute of Liver and Biliary Sciences, Delhi",https://www.ilbs.in/
"Science, Technology & Research","National Institute of Plant Genome Research, New Delhi",https://nipgr.ac.in/
"Science, Technology & Research",National Programme on Technology Enhanced Learning (NPTEL),https://nptel.ac.in/
"Science, Technology & Research","Indian Centre for Space Physics, Kolkata",https://csp.res.in/
"Science, Technology & Research","Tripura State Council For Science & Technology, Tripura",https://tscst.nic.in/
"Science, Technology & Research",National Accreditation Board for Testing and Calibration Laboratories (NABL),https://nabl-india.org/
"Science, Technology & Research",National Remote Sensing Centre (NRSC),https://www.nrsc.gov.in/
"Science, Technology & Research",Centre for Cellular and Molecular Biology (CCMB),https://www.ccmb.res.in/
"Science, Technology & Research","Institute of Nano Science and Technology (INST), Mohali",https://www.inst.ac.in/
"Science, Technology & Research",Atomic Energy Education Society (AEES),https://www.aees.gov.in/
"Science, Technology & Research","Directorates of Science and Technology, Haryana",https://dstharyana.gov.in/
"Science, Technology & Research",National Geophysical Research Institute (NGRI),https://www.ngri.res.in/
"Science, Technology & Research",National Institute of Biomedical Genomics,https://www.nibmg.ac.in/
"Science, Technology & Research","Sikkim State Council of Science and Technology, Sikkim",https://bioinformaticssikkim.gov.in/
"Science, Technology & Research","ICAR-National Research Centre for Soybean, Indore",https://iisrindore.icar.gov.in/
"Science, Technology & Research","Mizoram Remote Sensing Application Centre, Mizorm",https://mirsac.mizoram.gov.in/
"Science, Technology & Research",Asian and Pacific Centre for Transfer of Technology,https://apctt.org/
"Science, Technology & Research","CaneInfo, Sugarcane Breeding Institute",https://caneinfo.icar.gov.in/
"Science, Technology & Research","Bose Institute, Kolkatta",
"Science, Technology & Research",National Research Development Corporation (NRDC),https://www.nrdcindia.com/
"Science, Technology & Research","Gujarat Council of Science City, Gujarat",https://sciencecity.gujarat.gov.in/
"Science, Technology & Research",Variable Energy Cyclotron Centre (VECC),https://www.vecc.gov.in/
"Science, Technology & Research",Indian Institute of Vegetable Research (IIVR),https://iivr.icar.gov.in/
"Science, Technology & Research",Indian Rare Earths India Limited (IREL),https://irel.co.in/
"Science, Technology & Research","Council of Science and Technology, Uttar Pradesh",
"Science, Technology & Research",Meteorological and Oceanographic Satellite Data Archival Centre (MOSDAC),https://mosdac.gov.in/
"Science, Technology & Research",ICAR-Central Arid Zone Research Institute (CAZRI),
"Science, Technology & Research","Indian National Academy of Engineering, Delhi",https://www.inae.in/
"Science, Technology & Research",National Brain Research Centre,https://www.nbrc.ac.in/
"Science, Technology & Research","e-journals, Indian National Science Academy",https://insa.nic.in/
"Science, Technology & Research","Science and Technology and Biotechnology Department, West Bengal",https://dstbt.bangla.gov.in/
"Science, Technology & Research","U R Rao Satellite Centre (URSC), Bengaluru",https://www.ursc.gov.in/
"Science, Technology & Research",Central Institute for Research on Cotton Technology (CIRCOT),https://circot.icar.gov.in/
"Science, Technology & Research",Institute of Minerals and Materials Technology,https://www.immt.res.in/
"Science, Technology & Research",National Institute for Research in Reproductive and Child Health,https://nirrch.res.in/
"Science, Technology & Research","ICAR-Directorate of Weed Research (DWR), Jabalpur",https://dwr.icar.gov.in/
"Science, Technology & Research",Central Water and Power Research Station (CWPRS),https://cwprs.gov.in/
"Science, Technology & Research",New Space India Limited,https://www.nsilindia.co.in/
"Science, Technology & Research",Manthan,https://manthan.gov.in/
"Science, Technology & Research",Antriksh Jigyasa,https://jigyasa.iirs.gov.in/
"Science, Technology & Research","Raman Research Institute, Bangalore",https://www.rri.res.in/
"Science, Technology & Research",Atomic Minerals Directorate (AMD),https://www.amd.gov.in/
"Science, Technology & Research","Conference, Travel, Exhibition and Popular Lectures (CTEP)",https://www.dbtctep.gov.in/
"Science, Technology & Research",National Landslide Forecasting Centre,https://bhusanket.gsi.gov.in/
"Science, Technology & Research","Central Drug Research Institute (CDRI), Lucknow",https://cdri.res.in/
"Science, Technology & Research",Board of Radiation and Isotope Technology (BRIT),https://britatom.gov.in/
"Science, Technology & Research",National Physical Laboratory,https://www.nplindia.org/
"Science, Technology & Research",Vigyan Jyoti,https://vigyanjyoti.dst.gov.in/
"Science, Technology & Research","Department of Microbiology and Biotechnology Centre, Gujarat",https://www.msubiotech.ac.in/
"Science, Technology & Research","Traditional Knowledge Digital Library (TKDL), New Delhi",https://www.tkdl.res.in/
"Science, Technology & Research","Indian Association for the Cultivation of Science (IACS), Kolkata",
"Science, Technology & Research",Central Tuber Crops Research Institute (CTCRI),https://www.ctcri.org/
"Science, Technology & Research","Institute of Seismological Research (ISR), Gujarat",https://isr.gujarat.gov.in/
"Science, Technology & Research",National Union Catalogue of Scientific Serials in India,
"Science, Technology & Research","System of Air Quality forecasting and Research (SAFAR), Pune",
"Science, Technology & Research","Directorate of Construction, Services and Estate Management (DCSEM)",https://dcsem.gov.in/
"Science, Technology & Research",National Centre for Coastal Research,https://www.nccr.gov.in/
"Science, Technology & Research",Centre for Excellence in Basic Sciences,https://www.cbs.ac.in/
"Science, Technology & Research",Indian Institute of Sugarcane Research (IISR),https://iisr.icar.gov.in/
"Science, Technology & Research","International Advanced Research Centre for Powder Metallurgy and New Materials, Hyderabad",https://www.arci.res.in/
"Science, Technology & Research","Rajiv Gandhi Science & Technology Commission, Maharashtra",https://rgstc.maharashtra.gov.in/
"Science, Technology & Research",BharatGen,https://bharatgen.tech/
"Science, Technology & Research","Harish-Chandra Research Institute (HRI), Allahabad",https://www.hri.res.in/
"Science, Technology & Research",Regional Centre for Biotechnology,https://www.rcb.res.in/
"Science, Technology & Research","Meteorological Center, Gangtok",https://mausam.imd.gov.in/gangtok
"Science, Technology & Research","ICAR-Central Marine Fisheries Research Institute (CMFRI), Kochi",https://www.cmfri.org.in/
"Science, Technology & Research",Indian Institute of Geomagnetism,https://iigm.res.in/
"Science, Technology & Research",National Centre for Earth Science Studies (NCESS),https://ncess.gov.in/
"Science, Technology & Research",Bhuvan-Gateway of Indian Earth Observation,https://bhuvan.nrsc.gov.in/
"Science, Technology & Research",National Database for Emergency Management,https://ndem.nrsc.gov.in/
"Science, Technology & Research",Smart India Hackathon,https://sih.gov.in/
"Science, Technology & Research",Fourth Paradigm Institute,https://csir4pi.res.in/
"Science, Technology & Research",Institute of Advanced Study in Science and Technology (IASST),https://iasst.gov.in/
"Science, Technology & Research","Vikram Sarabhai Space Centre (VSSC), Thiruvananthapuram",https://www.vssc.gov.in/
"Science, Technology & Research",Tata Institute of Fundamental Research (TIFR),https://www.tifr.res.in/
"Science, Technology & Research",National Science and Technology Entrepreneurship Development Board,https://www.nstedb.com/
"Science, Technology & Research","Odisha Space Application Center (ORSAC), Odisha",https://orsacgeoict.in/
"Science, Technology & Research",Indian Vaccine Corporation Ltd.,
"Science, Technology & Research",Indian Institute of Integrative Medicine (IIIM),https://iiim.res.in/
"Science, Technology & Research",Clinical Trials Registry-India (CTRI),https://ctri.nic.in/
"Science, Technology & Research",National Bureau of Plant Genetic Resources (NBPGR),
"Science, Technology & Research",Indian Veterinary Research Institute (IVRI),https://ivri.nic.in/
"Science, Technology & Research",National Institute of Oceanography (NIO),https://www.nio.res.in/
"Science, Technology & Research","Centre for Nano and Soft Matter Sciences, Bengaluru",https://www.cens.res.in/
"Science, Technology & Research","National Research Centre for Grapes (NRCG), Pune, Maharashtra",https://nrcgrapes.icar.gov.in/
"Science, Technology & Research",Agharkar Research Institute (ARI),https://aripune.org/
"Science, Technology & Research",Indira Gandhi Centre for Atomic Research (IGCAR),https://www.igcar.gov.in/
"Science, Technology & Research","Indian Society of Soil Salinity & Water Quality (ISSSWQ), Haryana",https://issswq.in/
"Science, Technology & Research",National Science and Technology Management Information System (NSTMIS),
"Science, Technology & Research","Kerala Science Congress, Kerala",https://ksc.kerala.gov.in/
"Science, Technology & Research","Raja Ramanna Centre for Advanced Technology (RRCAT), Indore",https://www.rrcat.gov.in/
"Science, Technology & Research",Central Institute of Brackishwater Aquaculture (CIBA),https://ciba.icar.gov.in/
"Science, Technology & Research",Board of Research in Nuclear Sciences,https://brns.res.in/
"Science, Technology & Research","India Science, Technology and Innovation Portal (ISTI)",https://indiascienceandtechnology.gov.in/
"Science, Technology & Research",Indo-French Centre for the Promotion of Advanced Research,https://www.cefipra.org/
"Science, Technology & Research","Directorate of Technical Education - Chennai, Tamil Nadu",https://dte.tn.gov.in/
"Science, Technology & Research",Jawaharlal Nehru Centre for Advanced Scientific Research (JNCASR),https://www.jncasr.ac.in/
"Science, Technology & Research","Regional Meteorological Centre, Chennai",https://mausam.imd.gov.in/chennai
"Science, Technology & Research",North East Institute of Science and Technology,https://neist.res.in/
"Science, Technology & Research","Nirma University, Gujarat",https://nirmauni.ac.in/
"Science, Technology & Research",Central Scientific Instruments Organisation,https://www.csio.res.in/
"Science, Technology & Research","Jharkhand Space Applications Center (JSAC), Jharkhand",https://jsac.jharkhand.gov.in/
"Science, Technology & Research",National Botanical Research Institute (NBRI),https://www.nbri.res.in/
"Science, Technology & Research","Tamil Nadu State Council for Science and Technology, Chennai, Tamil Nadu",https://www.tanscst.tn.gov.in/
"Science, Technology & Research",National Knowledge Resource Consortium,https://nkrc.niscpr.res.in/
"Science, Technology & Research","Biotechnology Industry Research Assistance Council, New Delhi",https://birac.nic.in/
"Science, Technology & Research",Science and Engineering Research Board (SERB),https://www.serb.gov.in/
"Science, Technology & Research",ICAR - National Research Centre on Equines,
"Science, Technology & Research","Central Salt and Marine Chemicals Research Institute, Gujarat",https://www.csmcri.res.in/
"Science, Technology & Research",Global Centre for Nuclear Energy Partnership (GCNEP),https://www.gcnep.gov.in/
"Science, Technology & Research","Tripura Renewable Energy Development Agency, Tripura",https://treda.nic.in/
"Science, Technology & Research","Himachal Pradesh Council for Science, Technology & Environment, Himachal Pradesh",https://himcoste.hp.gov.in/
"Science, Technology & Research",Onlinemaps Portal,https://onlinemaps.surveyofindia.gov.in/
"Science, Technology & Research",Technological Advancement for Rural Areas (TARA),https://dsttara.in/
"Science, Technology & Research",Central Leather Research Institute (CLRI),https://www.clri.org/
"Science, Technology & Research","Uttarakhand Ayurved University, Uttarakhand",https://www.uau.ac.in/
"Science, Technology & Research",Tata Memorial Centre (Hospital) (TMC),https://tmc.gov.in/
"Science, Technology & Research","National Agri-Food Biotechnology Institute, Mohali",https://nabi.res.in/
"Science, Technology & Research",ISRO Telemetry Tracking and Command Network (ISTRAC),https://www.istrac.gov.in/
"Science, Technology & Research","Forensic Sciences Department, Tamil Nadu",https://www.forensic.tn.gov.in/
"Science, Technology & Research",Indo-US Science and Technology Forum,https://iusstf.org/
"Science, Technology & Research","Sardar Patel Institute of Economic & Social Research, Gujarat",https://www.spiesr.ac.in/
"Science, Technology & Research",Ayush Clinical Case Repository,https://accr.ayush.gov.in/
"Science, Technology & Research","Geo Portal, National Atlas and Thematic Mapping Organisation",https://geoportal.natmo.gov.in/
"Science, Technology & Research",Department of Biotechnology,https://dbtindia.gov.in/
"Science, Technology & Research","Gujarat State Biotechnology Mission (GSBTM), Gujarat",https://btm.gujarat.gov.in/
"Science, Technology & Research",National Research Centre for Groundnut (NRCG),https://aicrp.icar.gov.in/gnut
"Science, Technology & Research","Bigyan Academy, Odisha",
"Science, Technology & Research","Institute of Microbial Technology (IMTECH), Chandigarh",https://www.imtech.res.in/
"Science, Technology & Research",Central Institute for Research on Goats (CIRG),
"Science, Technology & Research","Indian Academy of Sciences, Bangalore",https://www.ias.ac.in/
"Science, Technology & Research",Biotechnology Research and Innovation Council,https://www.bric.nic.in/
"Science, Technology & Research","ICAR-Agricultural Technology Application Research Institute, Umiam",https://icarzcu3.gov.in/
"Science, Technology & Research",National Institute of Immunology,https://nii.res.in/
"Science, Technology & Research",Innovation in Science Pursuit for Inspired Research (INSPIRE),https://online-inspire.gov.in/
"Science, Technology & Research",Atomic Energy Regulatory Board (AERB),https://www.aerb.gov.in/english
"Science, Technology & Research",Inter-University Centre for Astronomy and Astrophysics (IUCAA),https://www.iucaa.in/
"Science, Technology & Research",National Science Digital Library,https://nsdl.niscpr.res.in/
"Science, Technology & Research","Central Electro Chemical Research Institute (CECRI), Karaikudi",https://www.cecri.res.in/
"Science, Technology & Research",Indian Association for the Cultivation of Science,https://www.iacs.res.in/
"Science, Technology & Research","Gujarat Council on Science and Technology, Gujarat",https://gujcost.gujarat.gov.in/
"Science, Technology & Research","Indian Science Congress Association, Kolkata",https://sciencecongress.nic.in/
"Science, Technology & Research",Visiting Advanced Joint Research Faculty Scheme,https://www.vajra-india.in/
"Science, Technology & Research","National Academy of Sciences, Allahabad",https://nasi.org.in/
"Science, Technology & Research","Raman Science Centre and Planetarium, Nagpur",https://rscnagpur.gov.in/
"Science, Technology & Research",Central Glass and Ceramic Research Institute,https://www.cgcri.res.in/
"Science, Technology & Research",National Atlas and Thematic Mapping Organisation (NATMO),https://portal.natmo.gov.in/
"Science, Technology & Research","Telangana State Council of Science & Technology (TSCOST), Telangana",https://tscost.telangana.gov.in/
"Science, Technology & Research",Indian National Science Academy (INSA),https://insaindia.res.in/
"Science, Technology & Research",Institute of Bioresources and Sustainable Development,https://ibsd.gov.in/
"Science, Technology & Research","National Board for Higher Mathematics (NBHM), Mumbai",https://nbhm.dae.gov.in/
"Science, Technology & Research",E-Management of INSPIRE Award Scheme,https://inspireawards-dst.gov.in/
"Science, Technology & Research",Vigyan Prasar Science Portal,https://vigyanprasar.gov.in/
"Science, Technology & Research","Maharashtra Remote Sensing Application Centre (MRSAC), Maharashtra",https://mrsac.gov.in/
"Science, Technology & Research","Kerala Engineering Research Institute, Kerala",https://keri.kerala.gov.in/
"Science, Technology & Research",National Centre for Seismology (NCS),https://seismo.gov.in/
"Science, Technology & Research",Bharatiya Nabhikiya Vidyut Nigam Limited (BHAVINI),https://bhavini.nic.in/
"Science, Technology & Research",Bhuvan Panchayat Geoportal,https://bhuvanpanchayat.nrsc.gov.in/
"Science, Technology & Research","Master Control Facility, Hasan",https://www.mcf.gov.in/
"Science, Technology & Research",Regional Specialized Meteorological Centre for Tropical Cyclones Over North Indian Ocean (RSMC),https://rsmcnewdelhi.imd.gov.in/
"Science, Technology & Research",Localisation in e-Governance,https://www.localisation.gov.in/
"Science, Technology & Research","Central Institute for Cotton Research (CICR), Nagpur",
"Science, Technology & Research","Indian Institute of Toxicology Research (IITR), Lucknow",https://iitr.res.in/
"Science, Technology & Research",Human Space Flight Centre,https://www.hsfc.gov.in/
"Science, Technology & Research",Bharat Immunologicals and Biologicals Corporation,
"Science, Technology & Research",National Institute for Interdisciplinary Science and Technology,https://www.niist.res.in/
"Science, Technology & Research","Department of Energy Science and Engineering, Indian Institute of Technology Bombay",https://www.ese.iitb.ac.in/
"Science, Technology & Research","MeghRaj Cloud Initiative, National Cloud by NIC, New Delhi",https://cloud.gov.in/
"Science, Technology & Research","Human Resource Development (HRDA), Ghaziabad",https://www.csirhrdc.res.in/
"Science, Technology & Research",Central Food Technological Research Institute (CFTRI),
"Science, Technology & Research",National Centre for Medium Range Weather Forecasting (NCMRWF),https://www.ncmrwf.gov.in/
"Science, Technology & Research",Council of Scientific and Industrial Research Madras Complex,https://www.csircmc.res.in/
"Science, Technology & Research","National Institute of Biologicals, Noida, Uttar Pradesh",https://nib.gov.in/
"Science, Technology & Research",Birbal Sahni Institute of Palaeobotany,https://www.bsip.res.in/
"Science, Technology & Research",Human Resource Development Group (HRDG),https://www.csirhrdg.res.in/
"Science, Technology & Research",National Atmospheric Research Laboratory (NARL),https://www.narl.gov.in/
"Science, Technology & Research","Saha Institute of Nuclear Physics (SINP), Kolkatta",https://www.saha.ac.in/
